Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Nivin,2021-05-09 08:44:31,00:13:54,,Schitt's Creek: Season 1: Town for Sale (Episode 13),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:13:51,00:13:51,IN (India)
Nivin,2021-05-09 08:30:24,00:13:09,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Season 3: Hostage Situation (Episode 11),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:13:24,00:13:24,IN (India)
Nivin,2021-05-09 08:05:48,00:20:59,,Brooklyn Nine-Nine: Season 3: Yippie Kayak (Episode 10),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:18,00:21:18,IN (India)
Nivin,2021-05-09 07:56:08,00:06:25,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Season 1: Tactical Village (Episode 19),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:11:22,00:11:22,IN (India)
Nivin,2021-05-08 15:47:59,00:01:05,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Season 1: Tactical Village (Episode 19),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:01:23,Not latest view,IN (India)
Nivin,2021-05-08 14:52:23,00:21:19,,Brooklyn Nine-Nine: Season 1: The Apartment (Episode 18),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:38,00:21:38,IN (India)
Nivin,2021-05-08 14:48:13,00:02:04,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Season 1: Full Boyle (Episode 17),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:03:12,00:03:12,IN (India)
Nivin,2021-05-08 14:47:59,00:00:06,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1: Full Boyle (Episode 17),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:00:57,Not latest view,IN (India)
Nivin,2021-05-08 08:58:59,00:17:37,,Schitt's Creek: Season 4: Dead Guy in Room 4 (Episode 1),,DefaultWidevineAndroidPhone,00:21:35,Not latest view,IN (India)
Nivin,2021-05-08 08:30:00,00:04:06,,Schitt's Creek: Season 4: Dead Guy in Room 4 (Episode 1),,DefaultWidevineAndroidPhone,00:03:59,Not latest view,IN (India)
Nivin,2021-05-08 08:29:54,00:00:03,,Schitt's Creek: Season 3: Grad Night (Episode 13),,DefaultWidevineAndroidPhone,00:21:20,Not latest view,IN (India)
Nivin,2021-05-07 15:25:52,00:00:52,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Season 1: Full Boyle (Episode 17),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:00:52,Not latest view,IN (India)
Nivin,2021-05-07 15:25:43,00:00:03,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1: Full Boyle (Episode 17),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:00:06,Not latest view,IN (India)
Nivin,2021-05-07 14:45:37,00:21:41,,Brooklyn Nine-Nine: Season 1: The Party (Episode 16),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:24,Not latest view,IN (India)
Nivin,2021-05-07 14:31:27,00:12:47,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Season 1: The Ebony Falcon (Episode 14),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:29,00:21:29,IN (India)
Nivin,2021-05-06 15:03:18,00:08:53,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Season 1: The Ebony Falcon (Episode 14),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:00:08,Not latest view,IN (India)
Nivin,2021-05-06 14:41:09,00:19:20,,Brooklyn Nine-Nine: Season 1: The Bet (Episode 13),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:39,00:21:39,IN (India)
Nivin,2021-05-06 14:31:11,00:02:20,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Season 1: The Bet (Episode 13),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:02:20,Not latest view,IN (India)
Nivin,2021-05-05 15:00:01,00:14:54,,Schitt's Creek: Season 3: Grad Night (Episode 13),,DefaultWidevineAndroidPhone,00:20:58,Not latest view,IN (India)
Nivin,2021-05-05 14:53:41,00:06:17,,Schitt's Creek: Season 3: Grad Night (Episode 13),,DefaultWidevineAndroidPhone,00:06:17,Not latest view,IN (India)
Nivin,2021-05-05 14:53:01,00:00:28,,Schitt's Creek: Season 3: New Car (Episode 3),,DefaultWidevineAndroidPhone,00:00:28,00:00:28,IN (India)
Nivin,2021-05-05 14:37:04,00:15:56,,Schitt's Creek: Season 3: The Throuple (Episode 2),,DefaultWidevineAndroidPhone,00:21:16,Not latest view,IN (India)
Nivin,2021-05-04 15:41:14,00:05:29,,Schitt's Creek: Season 3: The Throuple (Episode 2),,DefaultWidevineAndroidPhone,00:05:23,Not latest view,IN (India)
Nivin,2021-05-04 15:35:38,00:05:31,,Schitt's Creek: Season 3: Opening Night (Episode 1),,DefaultWidevineAndroidPhone,00:06:57,Not latest view,IN (India)
Nivin,2021-05-04 15:35:08,00:00:05,,Schitt's Creek: Season 2: Ronnie's Party (Episode 10),,DefaultWidevineAndroidPhone,00:02:29,Not latest view,IN (India)
Nivin,2021-05-04 15:31:13,00:03:46,,Schitt's Creek: Season 2: Moira's Nudes (Episode 9),,DefaultWidevineAndroidPhone,00:17:56,Not latest view,IN (India)
Nivin,2021-04-29 15:05:48,00:00:27,,Friends: Season 7: The One with Ross and Monica's Cousin (Episode 19),,Chrome PC (Cadmium),00:00:27,Not latest view,IN (India)
Nivin,2021-04-29 14:47:35,00:14:01,,Friends: Season 8: The One with the Cooking Class (Episode 21),,Chrome PC (Cadmium),00:14:33,Not latest view,IN (India)
Nivin,2021-04-27 15:53:11,00:10:13,Autoplayed: user action: User_Interaction; ,Friends: Season 8: The One in Massapequa (Episode 18),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:10:43,00:10:43,IN (India)
Nivin,2021-04-27 15:40:54,00:11:50,Autoplayed: user action: User_Interaction; ,Friends: Season 8: The One with the Tea Leaves (Episode 17),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:53,00:21:53,IN (India)
Nivin,2021-04-27 15:17:44,00:14:41,,Schitt's Creek: Season 2: Moira's Nudes (Episode 9),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:14:41,Not latest view,IN (India)
Nivin,2021-04-26 14:55:46,00:22:05,,Schitt's Creek: Season 2: Estate Sale (Episode 4),,Chrome PC (Cadmium),00:21:15,Not latest view,IN (India)
Nivin,2021-04-25 15:31:01,00:01:03,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1: The Bet (Episode 13),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:01:05,Not latest view,IN (India)
Nivin,2021-04-25 15:08:35,00:21:25,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Season 1: Pontiac Bandit (Episode 12),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:41,00:21:41,IN (India)
Nivin,2021-04-25 14:34:57,00:21:22,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Season 1: Christmas (Episode 11),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:39,Not latest view,IN (India)
Nivin,2021-04-25 14:25:26,00:07:42,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Season 1: Thanksgiving (Episode 10),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:42,Not latest view,IN (India)
Nivin,2021-04-25 13:58:35,00:14:18,Autoplayed: user action: User_Interaction; ,3 Idiots,,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:16:34,Not latest view,IN (India)
Nivin,2021-04-25 07:19:54,00:33:14,Autoplayed: user action: Unspecified; ,Zindagi Na Milegi Dobara,,Samsung 2018 Kant-S DTV 5.0 Smart TV,01:28:46,Not latest view,IN (India)
Nivin,2021-04-24 14:47:46,00:29:46,,Zindagi Na Milegi Dobara,,Chrome PC (Cadmium),01:01:36,Not latest view,IN (India)
Nivin,2021-04-24 08:58:29,00:08:43,,Friends: Season 8: The One with the Tea Leaves (Episode 17),,DefaultWidevineAndroidPhone,00:09:07,Not latest view,IN (India)
Nivin,2021-04-24 08:37:56,00:20:29,,Friends: Season 8: The One Where Joey Tells Rachel (Episode 16),,DefaultWidevineAndroidPhone,00:20:58,00:20:58,IN (India)
Nivin,2021-04-24 08:36:01,00:01:04,,Friends: Season 8: The One with the Rumor (Episode 9),,DefaultWidevineAndroidPhone,00:01:04,Not latest view,IN (India)
Nivin,2021-04-24 08:21:26,00:14:30,,Friends: Season 8: The One with the Stripper (Episode 8),,DefaultWidevineAndroidPhone,00:21:43,Not latest view,IN (India)
Nivin,2021-04-24 07:54:48,00:06:53,,Friends: Season 8: The One with the Stripper (Episode 8),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:07:25,Not latest view,IN (India)
Nivin,2021-04-24 07:51:50,00:02:20,Autoplayed: user action: User_Interaction; ,Friends: Season 7: The One with All the Cheesecakes (Episode 11),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:04:31,00:04:31,IN (India)
Nivin,2021-04-23 15:19:58,00:13:49,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1: Thanksgiving (Episode 10),,Chrome PC (Cadmium),00:14:00,Not latest view,IN (India)
Nivin,2021-04-23 14:51:42,00:19:43,,Brooklyn Nine-Nine: Season 1: Sal's Pizza (Episode 9),,Chrome PC (Cadmium),00:21:35,Not latest view,IN (India)
Nivin,2021-04-23 02:33:28,00:07:45,,Schitt's Creek: Season 5: The Hike (Episode 13),,DefaultWidevineAndroidPhone,00:07:44,Not latest view,IN (India)
Nivin,2021-04-23 02:27:10,00:06:17,,Schitt's Creek: Season 5: The Roast (Episode 12),,DefaultWidevineAndroidPhone,00:21:20,Not latest view,IN (India)
Nivin,2021-04-21 09:07:44,00:33:56,Autoplayed: user action: Unspecified; ,Tamasha,,Samsung 2018 Kant-S DTV 5.0 Smart TV,01:04:57,01:04:57,IN (India)
Nivin,2021-04-21 09:03:53,00:02:34,Autoplayed: user action: User_Interaction; ,Schitt's Creek: Season 5: The Roast (Episode 12),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:15:09,Not latest view,IN (India)
Nivin,2021-04-21 08:48:32,00:09:38,,Schitt's Creek: Season 5: The Roast (Episode 12),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:09:36,Not latest view,IN (India)
Nivin,2021-04-21 08:47:54,00:00:01,,Schitt's Creek: Season 4: The Olive Branch (Episode 9),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:00:01,Not latest view,IN (India)
Nivin,2021-04-21 08:27:14,00:10:00,Autoplayed: user action: User_Interaction; ,Schitt's Creek: Season 4: The Jazzaguy (Episode 8),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:21,Not latest view,IN (India)
Nivin,2021-04-21 08:25:25,00:01:40,Autoplayed: user action: User_Interaction; ,Friends: Season 7: The One with All the Cheesecakes (Episode 11),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:02:12,Not latest view,IN (India)
Nivin,2021-04-21 08:00:51,00:21:21,,Friends: Season 7: The One with the Holiday Armadillo (Episode 10),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:52,Not latest view,IN (India)
Nivin,2021-04-21 07:45:33,00:02:37,Autoplayed: user action: User_Interaction; ,Friends: Season 7: The One with All the Candy (Episode 9),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:52,Not latest view,IN (India)
Nivin,2021-04-20 13:47:06,00:34:54,,The Lunchbox,,Chrome PC (Cadmium),00:37:06,00:37:06,IN (India)
Nivin,2021-04-20 06:51:41,00:05:37,Autoplayed: user action: User_Interaction; ,Jab We Met,,Samsung 2018 Kant-S DTV 5.0 Smart TV,01:50:11,Not latest view,IN (India)
Nivin,2021-04-20 06:51:22,00:00:01,Autoplayed: user action: None; ,Friends: Season 7: The One with All the Candy (Episode 9),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:04:30,Not latest view,IN (India)
Nivin,2021-04-20 06:44:06,00:04:00,,Friends: Season 7: The One with All the Candy (Episode 9),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:04:32,Not latest view,IN (India)
Nivin,2021-04-20 06:41:33,00:01:24,,Friends: Season 5: The One Where Ross Moves In (Episode 7),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:02:06,Not latest view,IN (India)
Nivin,2021-04-19 03:03:24,00:34:50,Autoplayed: user action: User_Interaction; ,Jab We Met,,Samsung 2018 Kant-S DTV 5.0 Smart TV,01:44:38,Not latest view,IN (India)
Nivin,2021-04-18 07:21:32,00:53:45,,Jab We Met,,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:59:08,Not latest view,IN (India)
Nivin,2021-04-18 07:16:54,00:03:22,Autoplayed: user action: User_Interaction; ,Khoobsurat,,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:04:14,Not latest view,IN (India)
Nivin,2021-04-18 07:09:36,00:01:36,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Season 1: Sal's Pizza (Episode 9),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:01:52,Not latest view,IN (India)
Nivin,2021-04-18 06:56:14,00:12:36,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Season 1: Old School (Episode 8),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:38,Not latest view,IN (India)
Nivin,2021-04-17 16:05:06,00:07:31,Autoplayed: user action: User_Interaction; ,Schitt's Creek: Season 4: The Jazzaguy (Episode 8),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:10:01,Not latest view,IN (India)
Nivin,2021-04-17 16:02:09,00:01:50,,Friends: Season 4: The One with Joey's Dirty Day (Episode 14),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:01:50,00:01:50,IN (India)
Nivin,2021-04-17 14:12:18,01:42:44,Autoplayed: user action: User_Interaction; ,Pagglait,,Samsung 2018 Kant-S DTV 5.0 Smart TV,01:51:24,01:51:24,IN (India)
Nivin,2021-04-17 08:37:01,00:10:16,,Brooklyn Nine-Nine: Season 1: Old School (Episode 8),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:10:09,Not latest view,IN (India)
Nivin,2021-04-17 08:28:39,00:07:26,Autoplayed: user action: User_Interaction; ,Friends: Season 4: The One with Rachel's Crush (Episode 13),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:08:07,00:08:07,IN (India)
Nivin,2021-04-17 08:05:32,00:21:25,,Friends: Season 4: The One with the Embryos (Episode 12),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:22:07,Not latest view,IN (India)
Nivin,2021-04-17 07:59:38,00:02:33,,Schitt's Creek: Season 4: The Jazzaguy (Episode 8),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:02:30,Not latest view,IN (India)
Nivin,2021-04-17 07:13:22,00:21:24,,Schitt's Creek: Season 4: The Barbecue (Episode 7),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:24,00:21:24,IN (India)
Nivin,2021-04-17 06:49:57,00:21:46,Autoplayed: user action: User_Interaction; ,Schitt's Creek: Season 4: Open Mic (Episode 6),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:20,Not latest view,IN (India)
Nivin,2021-04-15 15:21:01,00:00:57,,Schitt's Creek: Season 4: Open Mic (Episode 6),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:00:57,Not latest view,IN (India)
Nivin,2021-04-15 15:14:23,00:05:20,,Schitt's Creek: Season 1: Surprise Party (Episode 12),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:24,00:21:24,IN (India)
Nivin,2021-04-15 14:52:07,00:21:19,,Schitt's Creek: Season 2: Happy Anniversary (Episode 13),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:17,00:21:17,IN (India)
Nivin,2021-04-15 14:49:38,00:01:49,Autoplayed: user action: None; ,Schitt's Creek: Season 5: Roadkill (Episode 10),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:01:49,Not latest view,IN (India)
Nivin,2021-04-15 14:38:58,00:10:28,Autoplayed: user action: User_Interaction; ,Schitt's Creek: Season 5: The M.V.P (Episode 9),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:23,Not latest view,IN (India)
Nivin,2021-04-15 14:38:36,00:00:08,Autoplayed: user action: None; ,The Big Bang Theory: Season 1: Pilot (Episode 1),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:00:08,00:00:08,IN (India)
Nivin,2021-04-14 14:56:23,00:10:58,,Schitt's Creek: Season 5: The M.V.P (Episode 9),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:10:58,Not latest view,IN (India)
Nivin,2021-04-14 14:33:02,00:20:31,,Brooklyn Nine-Nine: Season 5: The Box (Episode 14),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:20:47,Not latest view,IN (India)
Nivin,2021-04-14 14:27:30,00:04:41,,Brooklyn Nine-Nine: Season 1: 48 Hours (Episode 7),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:04:59,Not latest view,IN (India)
Nivin,2021-04-13 15:57:21,00:01:45,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Season 1: Halloween (Episode 6),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:02:02,00:02:02,IN (India)
Nivin,2021-04-13 15:13:32,00:21:19,,Brooklyn Nine-Nine: Season 1: The Vulture (Episode 5),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:37,Not latest view,IN (India)
Nivin,2021-04-13 15:12:29,00:00:29,Autoplayed: user action: None; ,Friends: Season 4: The One with Phoebe's Uterus (Episode 11),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:00:29,00:00:29,IN (India)
Nivin,2021-04-13 15:02:59,00:09:23,Autoplayed: user action: Unspecified; ,Friends: Season 4: The One with the Girl from Poughkeepsie (Episode 10),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:22:10,00:22:10,IN (India)
Nivin,2021-04-12 15:55:00,00:00:04,Autoplayed: user action: None; ,Schitt's Creek: Season 4: Asbestos Fest (Episode 3),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:17:36,00:17:36,IN (India)
Nivin,2021-04-12 15:33:32,00:21:23,Autoplayed: user action: None; ,Schitt's Creek: Season 4: Pregnancy Test (Episode 2),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:23,Not latest view,IN (India)
Nivin,2021-04-12 15:12:01,00:21:24,Autoplayed: user action: None; ,Schitt's Creek: Season 4: Dead Guy in Room 4 (Episode 1),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:24,Not latest view,IN (India)
Nivin,2021-04-12 14:48:56,00:20:31,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 3: Grad Night (Episode 13),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:25,Not latest view,IN (India)
Nivin,2021-04-12 14:35:19,00:13:20,Autoplayed: user action: Unspecified; ,Friends: Season 4: The One with the Girl from Poughkeepsie (Episode 10),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:12:49,Not latest view,IN (India)
Nivin,2021-04-12 14:25:56,00:09:16,Autoplayed: user action: Unspecified; ,Friends: Season 4: The One Where They're Going to Party (Episode 9),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:22:07,Not latest view,IN (India)
Nivin,2021-04-12 02:55:58,00:12:12,,Friends: Season 4: The One Where They're Going to Party (Episode 9),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:12:53,Not latest view,IN (India)
Nivin,2021-04-11 15:26:52,00:00:57,,Schitt's Creek: Season 3: Grad Night (Episode 13),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:00:55,Not latest view,IN (India)
Nivin,2021-04-11 15:00:51,00:23:01,,"Schitt's Creek: Season 4: Merry Christmas, Johnny Rose (Episode 13)",,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:23:01,Not latest view,IN (India)
Nivin,2021-04-11 15:00:35,00:00:03,Autoplayed: user action: Unspecified; ,Schitt's Creek: Season 4: Singles Week (Episode 12),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:51,00:21:51,IN (India)
Nivin,2021-04-11 14:07:52,00:19:31,,Friends: Season 3: The One with the Hypnosis Tape (Episode 18),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:30,Not latest view,IN (India)
Nivin,2021-04-11 14:01:26,00:04:39,,Friends: Season 2: The One with the Breast Milk (Episode 2),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:05:20,00:05:20,IN (India)
Nivin,2021-04-11 14:00:49,00:00:19,Autoplayed: user action: Unspecified; ,Friends: Season 7: The One with Phoebe's Cookies (Episode 3),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:00:19,Not latest view,IN (India)
Nivin,2021-04-09 07:46:58,00:20:41,,Friends: Season 7: The One with Rachel's Book (Episode 2),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:11,Not latest view,IN (India)
Nivin,2021-04-09 07:45:11,00:00:51,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with the Ride-Along (Episode 20),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:00:51,Not latest view,IN (India)
Nivin,2021-04-09 07:32:03,00:11:51,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One Where Ross Can't Flirt (Episode 19),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:22:08,Not latest view,IN (India)
Nivin,2021-04-08 15:21:35,00:09:38,,Friends: Season 5: The One Where Ross Can't Flirt (Episode 19),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:10:20,Not latest view,IN (India)
Nivin,2021-04-08 15:07:27,00:12:38,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One Where Ross Dates a Student (Episode 18),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:12:53,Not latest view,IN (India)
Nivin,2021-04-07 15:11:17,00:21:40,,Friends: Season 6: The One with Unagi (Episode 17),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:52,Not latest view,IN (India)
Nivin,2021-04-07 15:07:12,00:03:49,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One Where Chandler Can't Cry (Episode 14),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:04:21,00:04:21,IN (India)
Nivin,2021-04-07 15:00:36,00:04:30,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One with Rachel's Sister (Episode 13),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:29,00:21:29,IN (India)
Nivin,2021-04-07 14:10:02,00:18:54,,Schitt's Creek: Season 4: Singles Week (Episode 12),,Chrome PC (Cadmium),00:18:54,Not latest view,IN (India)
Nivin,2021-04-07 07:59:44,00:13:04,,Friends: Season 6: The One with Rachel's Sister (Episode 13),,Chrome PC (Cadmium),00:14:44,Not latest view,IN (India)
Nivin,2021-04-05 15:16:23,00:15:44,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One with Rachel's Sister (Episode 13),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:01:40,Not latest view,IN (India)
Nivin,2021-04-05 15:09:03,00:07:09,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One with the Joke (Episode 12),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:53,Not latest view,IN (India)
Nivin,2021-04-05 08:49:50,00:14:13,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One with the Joke (Episode 12),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:14:44,Not latest view,IN (India)
Nivin,2021-04-05 08:26:32,00:22:27,Autoplayed: user action: Unspecified; ,Step Up,,Samsung 2018 Kant-S DTV 5.0 Smart TV,01:39:20,01:39:20,IN (India)
Nivin,2021-04-05 07:58:32,00:20:53,Autoplayed: user action: Unspecified; ,Shrek,,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:28:54,00:28:54,IN (India)
Nivin,2021-04-05 07:58:14,00:00:09,Autoplayed: user action: None; ,Friends: Season 6: The One with the Joke (Episode 12),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:00:10,Not latest view,IN (India)
Nivin,2021-04-05 07:36:05,00:18:01,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One with the Apothecary Table (Episode 11),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:52,Not latest view,IN (India)
Nivin,2021-04-05 03:07:00,00:03:19,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One with the Apothecary Table (Episode 11),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:00:44,Not latest view,IN (India)
Nivin,2021-04-05 02:51:50,00:15:05,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One with the Routine (Episode 10),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:54,Not latest view,IN (India)
Nivin,2021-04-05 02:51:34,00:00:02,Autoplayed: user action: None; ,The Boy Next Door,,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:00:02,00:00:02,IN (India)
Nivin,2021-04-04 15:46:57,00:08:17,Autoplayed: user action: Unspecified; ,Shrek,,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:08:17,Not latest view,IN (India)
Nivin,2021-04-04 14:55:48,00:43:48,Autoplayed: user action: Unspecified; ,Step Up,,Samsung 2018 Kant-S DTV 5.0 Smart TV,01:09:41,Not latest view,IN (India)
Nivin,2021-04-04 14:55:30,00:00:04,Autoplayed: user action: None; ,He's Just Not That Into You,,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:00:04,00:00:04,IN (India)
Nivin,2021-04-04 14:33:38,00:06:20,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One with the Routine (Episode 10),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:06:51,Not latest view,IN (India)
Nivin,2021-04-04 14:03:29,00:22:01,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One Where Ross Got High (Episode 9),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:22:33,Not latest view,IN (India)
Nivin,2021-04-04 13:53:08,00:09:49,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One with Ross's Teeth (Episode 8),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:41,Not latest view,IN (India)
Nivin,2021-04-03 13:24:54,00:08:37,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One with Ross's Teeth (Episode 8),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:12:34,Not latest view,IN (India)
Nivin,2021-04-02 16:01:41,00:03:27,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One with Ross's Teeth (Episode 8),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:00:19,Not latest view,IN (India)
Nivin,2021-04-02 15:28:21,00:21:20,,Friends: Season 6: The One Where Phoebe Runs (Episode 7),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:21:52,Not latest view,IN (India)
Nivin,2021-04-02 14:11:08,01:04:26,Autoplayed: user action: Unspecified; ,Kapoor & Sons,,Samsung 2018 Kant-S DTV 5.0 Smart TV,02:11:36,02:11:36,IN (India)
Nivin,2021-04-02 13:52:36,00:17:05,,Friends: Season 10: The One with Ross's Tan (Episode 3),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:17:48,00:17:48,IN (India)
Nivin,2021-04-02 13:49:58,00:01:06,,Friends: Season 9: The One with the Sharks (Episode 4),,Samsung 2018 Kant-S DTV 5.0 Smart TV,00:01:06,Not latest view,IN (India)
